timestamp,function_name,was_cold,cold_start_latency_ms,response_latency_ms,total_latency_ms,success
1776762467.312327,python_fn,True,789.8197000001801,15.495500000042739,805.3804000001037,True
1776762468.0114145,java_fn,True,624.8520000001463,23.451199999954042,648.4267000000727,True
1776762468.0887408,java_fn,False,0.0,26.933800000051633,27.05700000001343,True
1776762468.1655917,python_fn,False,0.0,26.140599999962433,26.21380000005047,True
1776762468.230817,java_fn,False,0.0,14.921999999842228,15.05740000015976,True
1776762468.3054748,java_fn,False,0.0,24.203599999964354,24.333900000101494,True
1776762469.1907523,node_fn,True,807.9305999999633,26.964700000007724,835.0355000000036,True
1776762469.267019,python_fn,False,0.0,25.68270000006123,25.767300000097748,True
1776762469.3453784,node_fn,False,0.0,27.781100000083825,27.978400000165493,True
1776762469.4201946,java_fn,False,0.0,24.426500000117812,24.581399999988207,True
1776762469.498814,node_fn,False,0.0,28.2363000001169,28.377699999964534,True
1776762469.577337,node_fn,False,0.0,27.914199999941047,28.115799999795854,True
1776762469.658342,node_fn,False,0.0,29.98780000007173,30.250799999976152,True
1776762469.7439916,node_fn,False,0.0,34.4975999998951,35.067300000036994,True
1776762469.810105,node_fn,False,0.0,15.271199999915552,15.383799999881376,True
1776762469.8890467,node_fn,False,0.0,28.3111999999619,28.544700000111334,True
1776762469.9655516,node_fn,False,0.0,25.657299999920724,25.81419999978607,True
1776762470.0421166,node_fn,False,0.0,26.14379999999983,26.274600000078863,True
1776762470.1195157,node_fn,False,0.0,26.986500000020897,27.136799999880168,True
1776762470.196796,node_fn,False,0.0,26.930599999786864,27.036700000053315,True
1776762470.2805457,node_fn,False,0.0,32.77929999990192,33.331600000110484,True
1776762470.3537862,node_fn,False,0.0,22.71359999986089,22.91360000003806,True
1776762470.431287,node_fn,False,0.0,26.902100000143037,27.1887000001243,True
1776762470.508067,node_fn,False,0.0,26.175199999897814,26.293300000133968,True
1776762470.5859592,node_fn,False,0.0,27.453700000023673,27.615199999900142,True
1776762470.6668723,node_fn,False,0.0,30.03109999986009,30.357999999978347,True
1776762470.743839,python_fn,False,0.0,26.125500000034663,26.28439999989496,True
1776762470.8283207,node_fn,False,0.0,33.53839999999764,34.123299999919254,True
1776762470.8980553,node_fn,False,0.0,19.1396000000168,19.29229999996096,True
1776762470.9764555,node_fn,False,0.0,27.84849999989092,27.984699999933582,True
1776762471.0588121,node_fn,False,0.0,31.463499999972555,31.81680000011511,True
1776762471.1316879,node_fn,False,0.0,22.42490000003272,22.54480000010517,True
1776762471.1954622,node_fn,False,0.0,13.158299999986411,13.268899999957284,True
1776762471.276626,node_fn,False,0.0,30.45620000011695,30.835000000024593,True
1776762471.3498278,python_fn,False,0.0,22.5953000001482,22.660599999881015,True
1776762471.4287577,node_fn,False,0.0,28.148900000132926,28.401499999972657,True
1776762471.5049222,node_fn,False,0.0,25.646800000004077,25.777399999924455,True
1776762471.5844734,node_fn,False,0.0,28.780400000187,28.905399999985093,True
1776762471.6523626,node_fn,False,0.0,16.562300000032337,17.10929999990185,True
1776762471.7274387,node_fn,False,0.0,24.69470000005458,24.836900000082096,True
1776762471.8096378,node_fn,False,0.0,31.767200000103912,31.876100000090446,True
1776762471.8810508,node_fn,False,0.0,20.956500000011147,21.067299999913303,True
1776762471.9469807,node_fn,False,0.0,15.272800000047937,15.541700000085257,True
1776762472.0227916,node_fn,False,0.0,24.6150000000398,25.064299999939976,True
1776762472.1066248,node_fn,False,0.0,32.41729999990639,33.03589999995893,True
1776762472.1738777,node_fn,False,0.0,16.524599999911516,16.64260000006834,True
1776762472.2506983,node_fn,False,0.0,26.247399999874688,26.35099999997692,True
1776762472.3328338,python_fn,False,0.0,31.649300000026415,31.72020000010889,True
1776762472.3916671,node_fn,False,0.0,8.089599999948405,8.236800000076983,True
1776762472.4725473,node_fn,False,0.0,30.27240000005804,30.562700000018594,True
1776762472.5294714,node_fn,False,0.0,6.431799999973009,6.6013000000566535,True
1776762472.6084077,node_fn,False,0.0,28.248699999949167,28.397199999972145,True
1776762472.6886773,node_fn,False,0.0,29.633800000056,29.894999999896754,True
1776762472.764475,node_fn,False,0.0,24.99660000012227,25.19710000001396,True
1776762472.8416378,node_fn,False,0.0,26.16649999981746,26.893299999983356,True
1776762472.9174757,node_fn,False,0.0,25.155099999892627,25.295199999845863,True
1776762472.971662,node_fn,False,0.0,3.929599999992206,4.0676999999504915,True
1776762473.036878,python_fn,False,0.0,14.73119999991468,14.843100000007325,True
1776762473.1109133,node_fn,False,0.0,18.863100000089617,23.388500000010026,True
1776762473.1865835,node_fn,False,0.0,25.02979999985655,25.41590000009819,True
1776762473.2638497,node_fn,False,0.0,26.523499999939304,26.902099999915663,True
1776762473.3374584,python_fn,False,0.0,22.950799999989613,23.020999999971536,True
1776762473.4136097,node_fn,False,0.0,25.797599999805243,25.925800000095478,True
1776762473.492582,node_fn,False,0.0,27.929500000027474,28.125100000124803,True
1776762473.5714698,node_fn,False,0.0,27.912600000036036,28.479600000082428,True
1776762473.6464477,node_fn,False,0.0,24.15300000006937,24.26419999983409,True
1776762473.723761,node_fn,False,0.0,26.84110000018336,26.95850000009159,True
1776762473.8015664,node_fn,False,0.0,27.00860000004468,27.1621999997933,True
1776762473.8811626,node_fn,False,0.0,29.336099999909493,29.480299999931958,True
1776762473.9562378,node_fn,False,0.0,24.32190000013179,24.443399999881876,True
1776762474.0338125,python_fn,False,0.0,27.03639999981533,27.090300000054413,True
1776762474.1112895,node_fn,False,0.0,26.929599999903076,27.056099999981598,True
1776762474.1922941,node_fn,False,0.0,30.199700000139273,30.57530000000952,True
1776762474.2675574,node_fn,False,0.0,24.466999999958716,24.579700000003868,True
1776762474.3471518,node_fn,False,0.0,29.05889999988176,29.32620000001407,True
1776762474.4238572,python_fn,False,0.0,25.86569999994026,25.944700000081866,True
1776762474.4998667,node_fn,False,0.0,25.457700000060868,25.65909999998439,True
1776762474.5787344,node_fn,False,0.0,28.18099999990409,28.37890000000698,True
1776762474.6567152,node_fn,False,0.0,27.334500000051776,27.552899999818692,True
