timestamp,function_name,was_cold,cold_start_latency_ms,response_latency_ms,total_latency_ms,success
1776762455.533854,python_fn,True,579.6495999998115,15.275599999995393,595.0344000000314,True
1776762456.1112201,java_fn,True,558.0101999998988,19.199899999875925,577.3261000001639,True
1776762456.125152,java_fn,False,0.0,13.796899999988455,13.890399999809233,True
1776762456.1410284,python_fn,False,0.0,15.799499999957334,15.855899999905887,True
1776762456.157241,java_fn,False,0.0,16.08570000007603,16.191599999956452,True
1776762456.1748142,java_fn,False,0.0,17.454499999985273,17.55139999977473,True
1776762456.9198534,node_fn,True,720.9838000001128,23.93579999989015,745.0177000000622,True
1776762456.9349856,python_fn,False,0.0,15.068499999870255,15.110999999933483,True
1776762456.9503505,node_fn,False,0.0,15.25010000000293,15.344099999992977,True
1776762456.966024,java_fn,False,0.0,15.560200000209079,15.65300000015668,True
1776762456.981772,node_fn,False,0.0,15.633499999921696,15.728300000091622,True
1776762456.9987736,node_fn,False,0.0,16.882500000065193,16.979900000023918,True
1776762457.0131829,node_fn,False,0.0,14.288000000078682,14.388300000064191,True
1776762457.028515,node_fn,False,0.0,15.210099999876547,15.30969999998888,True
1776762457.0436044,node_fn,False,0.0,14.977499999986321,15.07010000000264,True
1776762457.0596876,node_fn,False,0.0,15.970200000083423,16.06280000009974,True
1776762457.0752735,node_fn,False,0.0,15.45599999985825,15.550699999948847,True
1776762457.092282,node_fn,False,0.0,16.48269999986951,16.972499999837964,True
1776762457.1085434,node_fn,False,0.0,15.916800000013609,16.170300000112547,True
1776762457.137029,node_fn,False,0.0,28.34779999989223,28.449099999988903,True
1776762457.1524525,node_fn,False,0.0,15.306900000041423,15.403999999989537,True
1776762457.1675124,node_fn,False,0.0,14.946000000009008,15.040099999851009,True
1776762457.171093,node_fn,False,0.0,3.4769000001233508,3.5625000000436557,True
1776762457.1995256,node_fn,False,0.0,28.210700000045108,28.414299999894865,True
1776762457.217649,node_fn,False,0.0,17.933999999968364,18.096199999945384,True
1776762457.2456741,node_fn,False,0.0,27.87579999994705,27.992700000140758,True
1776762457.2607403,python_fn,False,0.0,14.96129999986806,15.043099999957121,True
1776762457.2762234,node_fn,False,0.0,15.35450000005767,15.46209999992243,True
1776762457.2923682,node_fn,False,0.0,16.02150000007896,16.123499999821433,True
1776762457.3077247,node_fn,False,0.0,15.236899999990783,15.335800000002564,True
1776762457.3231463,node_fn,False,0.0,15.168199999834542,15.33530000006067,True
1776762457.3388588,node_fn,False,0.0,15.484799999967436,15.691099999912694,True
1776762457.3540509,node_fn,False,0.0,15.067300000055184,15.168499999845153,True
1776762457.3693335,node_fn,False,0.0,15.155699999922945,15.26190000004135,True
1776762457.3849216,python_fn,False,0.0,15.520400000013979,15.567800000098941,True
1776762457.4007125,node_fn,False,0.0,15.620699999999488,15.76759999989008,True
1776762457.4164221,node_fn,False,0.0,15.534800000068572,15.68049999991672,True
1776762457.4339278,node_fn,False,0.0,17.334199999822886,17.476600000009057,True
1776762457.462618,node_fn,False,0.0,28.512300000102186,28.66330000006201,True
1776762457.4775352,node_fn,False,0.0,14.743500000122367,14.888500000097338,True
1776762457.4932735,node_fn,False,0.0,15.55289999987508,15.709100000094622,True
1776762457.5079715,node_fn,False,0.0,14.498600000024453,14.668699999901946,True
1776762457.523603,node_fn,False,0.0,15.439499999956752,15.602199999875666,True
1776762457.5413444,node_fn,False,0.0,17.555399999992005,17.711200000121607,True
1776762457.5694761,node_fn,False,0.0,27.95349999996688,28.10300000010102,True
1776762457.5854461,node_fn,False,0.0,15.798399999994217,15.941600000132894,True
1776762457.6001124,node_fn,False,0.0,14.440499999864187,14.586700000108976,True
1776762457.6150887,python_fn,False,0.0,14.884899999970003,14.949200000046403,True
1776762457.6300554,node_fn,False,0.0,14.792499999884967,14.93920000007165,True
1776762457.6464694,node_fn,False,0.0,16.224599999986822,16.38520000005883,True
1776762457.661881,node_fn,False,0.0,15.232800000148927,15.383200000087527,True
1776762457.6767225,node_fn,False,0.0,14.584700000114026,14.753700000028402,True
1776762457.6924043,node_fn,False,0.0,15.44219999982488,15.650399999913134,True
1776762457.7077436,node_fn,False,0.0,15.138499999920896,15.300200000183395,True
1776762457.7220402,node_fn,False,0.0,14.12560000017038,14.265999999906853,True
1776762457.7372131,node_fn,False,0.0,15.032199999950535,15.142300000206887,True
1776762457.7543564,node_fn,False,0.0,16.95319999998901,17.12139999995088,True
1776762457.7682958,python_fn,False,0.0,13.868499999944106,13.917300000002797,True
1776762457.7843392,node_fn,False,0.0,15.791000000035638,16.01400000004105,True
1776762457.7997386,node_fn,False,0.0,15.195300000186762,15.36050000004252,True
1776762457.8148928,node_fn,False,0.0,14.951300000120682,15.11379999988094,True
1776762457.8310695,python_fn,False,0.0,16.110400000115987,16.15589999983058,True
1776762457.8471625,node_fn,False,0.0,15.971199999967212,16.0696000000371,True
1776762457.863219,node_fn,False,0.0,15.916199999992386,16.037099999948623,True
1776762457.8776824,node_fn,False,0.0,14.347799999995914,14.444599999933416,True
1776762457.8932476,node_fn,False,0.0,15.444999999999709,15.543700000080207,True
1776762457.9087434,node_fn,False,0.0,15.314699999862569,15.476099999887083,True
1776762457.9247756,node_fn,False,0.0,15.880799999877127,16.01159999995616,True
1776762457.940537,node_fn,False,0.0,15.562900000077207,15.735599999970873,True
1776762457.9575016,node_fn,False,0.0,16.679300000078,16.928399999869725,True
1776762457.9883263,python_fn,False,0.0,30.662600000141538,30.779299999949217,True
1776762458.0199003,node_fn,False,0.0,31.283799999982875,31.529099999943355,True
1776762458.0491602,node_fn,False,0.0,29.060800000024756,29.217600000038146,True
1776762458.0643015,node_fn,False,0.0,14.960200000132318,15.111499999875377,True
1776762458.080338,node_fn,False,0.0,15.85279999994782,16.00700000017241,True
1776762458.094893,python_fn,False,0.0,14.45730000000367,14.525900000080583,True
1776762458.1103256,node_fn,False,0.0,15.248799999881157,15.403299999888986,True
1776762458.1263924,node_fn,False,0.0,15.874900000198977,16.03479999994306,True
1776762458.141347,node_fn,False,0.0,14.763899999934438,14.924300000075164,True
