timestamp,function_name,was_cold,cold_start_latency_ms,response_latency_ms,total_latency_ms,success
1776762428.5438786,python_fn,True,832.1694999999636,14.767399999982445,847.0013999999537,True
1776762429.179841,java_fn,True,613.5541999999532,22.23340000000462,635.9252000002016,True
1776762429.1835666,java_fn,False,0.0,3.5900000000310683,3.6886000000322383,True
1776762429.2114282,python_fn,False,0.0,27.76100000005499,27.84309999992729,True
1776762429.2264903,java_fn,False,0.0,14.820300000110365,15.041699999983393,True
1776762429.2409263,java_fn,False,0.0,14.306300000043848,14.409899999918707,True
1776762429.878246,node_fn,True,627.0796000001155,10.023300000057134,637.2984999998152,True
1776762429.907186,python_fn,False,0.0,28.859199999942575,28.905899999926987,True
1776762429.9218173,node_fn,False,0.0,14.471499999899606,14.611800000011499,True
1776762429.9367912,java_fn,False,0.0,14.811799999961295,14.953800000057527,True
1776762429.952319,node_fn,False,0.0,15.378800000007686,15.478600000051301,True
1776762429.9695878,node_fn,False,0.0,17.1523999999863,17.251199999918754,True
1776762429.9836936,node_fn,False,0.0,13.964600000008431,14.087100000097053,True
1776762429.9984174,node_fn,False,0.0,14.586899999812886,14.702800000122807,True
1776762430.0134814,node_fn,False,0.0,14.940600000045379,15.04109999996217,True
1776762430.0301723,node_fn,False,0.0,16.56019999995806,16.67290000000321,True
1776762430.0441349,node_fn,False,0.0,13.845499999888489,13.944000000037704,True
1776762430.0594397,node_fn,False,0.0,15.16670000000886,15.286100000139413,True
1776762430.074534,node_fn,False,0.0,14.969900000096459,15.073400000119364,True
1776762430.0899599,node_fn,False,0.0,15.303700000004028,15.408900000011272,True
1776762430.1056116,node_fn,False,0.0,15.525399999887668,15.633799999932307,True
1776762430.1214695,node_fn,False,0.0,15.729200000123456,15.84010000010494,True
1776762430.1288157,node_fn,False,0.0,7.187499999872671,7.325399999899673,True
1776762430.1517563,node_fn,False,0.0,22.775400000000445,22.916299999906187,True
1776762430.1670792,node_fn,False,0.0,15.197899999975562,15.305500000067696,True
1776762430.1702652,node_fn,False,0.0,3.0744000000595406,3.1678999998803192,True
1776762430.1976,python_fn,False,0.0,27.26929999994354,27.31620000008661,True
1776762430.2140954,node_fn,False,0.0,16.371799999888026,16.472499999963475,True
1776762430.2293797,node_fn,False,0.0,15.169500000183689,15.265400000089357,True
1776762430.2450478,node_fn,False,0.0,15.546299999869007,15.651100000013685,True
1776762430.2623146,node_fn,False,0.0,17.115999999987253,17.24740000008751,True
1776762430.2772293,node_fn,False,0.0,14.719000000013693,14.889900000071066,True
1776762430.2935908,node_fn,False,0.0,16.15330000004178,16.33440000000519,True
1776762430.3107643,node_fn,False,0.0,16.951300000073388,17.142899999953443,True
1776762430.341857,python_fn,False,0.0,30.894900000021153,31.062000000019907,True
1776762430.3554866,node_fn,False,0.0,13.187900000048103,13.573799999903713,True
1776762430.3850102,node_fn,False,0.0,29.322599999886734,29.48629999991681,True
1776762430.4078302,node_fn,False,0.0,22.41550000007919,22.787399999970148,True
1776762430.4156837,node_fn,False,0.0,7.563200000049619,7.809899999983827,True
1776762430.4469864,node_fn,False,0.0,31.130899999880057,31.261199999789824,True
1776762430.4616494,node_fn,False,0.0,14.4706999999471,14.644500000031258,True
1776762430.4763997,node_fn,False,0.0,14.579400000002352,14.728899999909117,True
1776762430.480162,node_fn,False,0.0,3.6319999999250285,3.73570000010659,True
1776762430.5067334,node_fn,False,0.0,26.44519999989825,26.553400000011607,True
1776762430.5223885,node_fn,False,0.0,15.538500000047861,15.63750000013897,True
1776762430.5252774,node_fn,False,0.0,2.779200000077253,2.8711999998449755,True
1776762430.563261,node_fn,False,0.0,37.453099999993356,37.91699999987941,True
1776762430.5849743,python_fn,False,0.0,21.567000000004555,21.64590000006683,True
1776762430.6003654,node_fn,False,0.0,15.221800000063013,15.367099999821221,True
1776762430.6163433,node_fn,False,0.0,15.823199999886128,15.95420000012382,True
1776762430.6342304,node_fn,False,0.0,17.72080000000642,17.862700000023324,True
1776762430.6632438,node_fn,False,0.0,28.85470000001078,28.99030000003222,True
1776762430.6790657,node_fn,False,0.0,15.650000000050568,15.798899999936111,True
1776762430.6939936,node_fn,False,0.0,14.722399999982372,14.903599999797734,True
1776762430.7088442,node_fn,False,0.0,14.597200000025623,14.822000000094704,True
1776762430.7241428,node_fn,False,0.0,15.051500000026863,15.267600000015591,True
1776762430.7417479,node_fn,False,0.0,17.443400000047404,17.581600000085018,True
1776762430.770399,python_fn,False,0.0,28.581499999972948,28.630000000021028,True
1776762430.786534,node_fn,False,0.0,15.9888000000592,16.117500000063956,True
1776762430.8023505,node_fn,False,0.0,15.704899999946065,15.797400000110429,True
1776762430.818128,node_fn,False,0.0,15.634500000032858,15.730300000086572,True
1776762430.8334258,python_fn,False,0.0,15.227500000037253,15.269200000147976,True
1776762430.8502975,node_fn,False,0.0,16.759899999897243,16.85510000015711,True
1776762430.8646116,node_fn,False,0.0,14.200599999867336,14.29720000010093,True
1776762430.8814254,node_fn,False,0.0,16.631599999982427,16.793499999948835,True
1776762430.8975618,node_fn,False,0.0,15.950700000075813,16.10959999993611,True
1776762430.912363,node_fn,False,0.0,14.682300000004034,14.782299999978932,True
1776762430.9264417,node_fn,False,0.0,13.924399999950765,14.030000000047949,True
1776762430.9418538,node_fn,False,0.0,15.296899999839297,15.393000000130996,True
1776762430.9583886,node_fn,False,0.0,16.418100000009872,16.51779999997416,True
1776762430.9726086,python_fn,False,0.0,14.15780000002087,14.202700000168988,True
1776762430.9886668,node_fn,False,0.0,15.913200000113648,16.04029999998602,True
1776762431.0039244,node_fn,False,0.0,15.140599999995175,15.240099999800805,True
1776762431.019987,node_fn,False,0.0,15.948299999990923,16.044899999997142,True
1776762431.0358229,node_fn,False,0.0,15.72319999991123,15.818700000181707,True
1776762431.051135,python_fn,False,0.0,15.222100000073624,15.296000000034837,True
1776762431.0678573,node_fn,False,0.0,16.611099999863654,16.70579999995425,True
1776762431.0823703,node_fn,False,0.0,14.388900000085414,14.49430000002394,True
1776762431.0982285,node_fn,False,0.0,15.74239999990823,15.839199999845732,True
