timestamp,function,iat_seconds,pred_prob,threshold,pre_warm_triggered,ground_truth_cold
640.9026,azure_fn_0,0.0,0.0641,0.5,False,False
643.2433,azure_fn_0,0.0,0.064,0.5,False,False
657.229,azure_fn_0,0.0,0.064,0.5,False,False
669.1704,azure_fn_0,0.0,0.0642,0.5,False,False
670.7191,azure_fn_0,0.0,0.0642,0.5,False,False
675.8033,azure_fn_0,0.0,0.0641,0.5,False,False
677.9067,azure_fn_0,0.0,0.064,0.5,False,False
690.0352,azure_fn_0,0.0,0.064,0.5,False,False
696.5382,azure_fn_0,0.0,0.0642,0.5,False,False
698.337,azure_fn_0,0.0,0.0641,0.5,False,False
712.2311,azure_fn_0,0.0,0.0641,0.5,False,False
712.5512,azure_fn_0,0.0,0.0642,0.5,False,False
714.7577,azure_fn_0,0.0,0.0643,0.5,False,False
720.0343,azure_fn_0,0.0,0.0641,0.5,False,False
721.1686,azure_fn_0,0.0,0.0641,0.5,False,False
739.4494,azure_fn_0,0.0,0.0641,0.5,False,False
751.8212,azure_fn_0,0.0,0.0642,0.5,False,False
752.3627,azure_fn_0,0.0,0.0642,0.5,False,False
765.7506,azure_fn_0,0.0,0.0642,0.5,False,False
766.7176,azure_fn_0,0.0,0.0642,0.5,False,False
769.8999,azure_fn_0,0.0,0.0641,0.5,False,False
772.7233,azure_fn_0,0.0,0.064,0.5,False,False
775.7459,azure_fn_0,0.0,0.064,0.5,False,False
783.4755,azure_fn_0,0.0,0.064,0.5,False,False
784.1528,azure_fn_0,0.0,0.0641,0.5,False,False
785.1392,azure_fn_0,0.0,0.0642,0.5,False,False
787.7035,azure_fn_0,0.0,0.0641,0.5,False,False
798.4508,azure_fn_0,0.0,0.064,0.5,False,False
809.1594,azure_fn_0,0.0,0.0641,0.5,False,False
825.6361,azure_fn_0,0.0,0.0641,0.5,False,False
825.9501,azure_fn_0,0.0,0.0642,0.5,False,False
832.6806,azure_fn_0,0.0,0.0642,0.5,False,False
836.817,azure_fn_0,0.0,0.064,0.5,False,False
852.0691,azure_fn_0,0.0,0.064,0.5,False,False
852.7079,azure_fn_0,0.0,0.0642,0.5,False,False
855.9034,azure_fn_0,0.0,0.0642,0.5,False,False
858.703,azure_fn_0,0.0,0.064,0.5,False,False
865.3883,azure_fn_0,0.0,0.064,0.5,False,False
868.5169,azure_fn_0,0.0,0.064,0.5,False,False
872.3578,azure_fn_0,0.0,0.064,0.5,False,False
872.9882,azure_fn_0,0.0,0.064,0.5,False,False
883.7959,azure_fn_0,0.0,0.0642,0.5,False,False
892.346,azure_fn_0,0.0,0.0642,0.5,False,False
907.2603,azure_fn_0,0.0,0.0641,0.5,False,False
913.213,azure_fn_0,0.0,0.0642,0.5,False,False
913.4818,azure_fn_0,0.0,0.0641,0.5,False,False
913.8069,azure_fn_0,0.0,0.0643,0.5,False,False
920.2851,azure_fn_0,0.0,0.0642,0.5,False,False
926.286,azure_fn_0,0.0,0.0641,0.5,False,False
931.0546,azure_fn_0,0.0,0.0641,0.5,False,False
935.2985,azure_fn_0,0.0,0.064,0.5,False,False
938.9927,azure_fn_0,0.0,0.064,0.5,False,False
959.709,azure_fn_0,0.0,0.064,0.5,False,False
964.2514,azure_fn_0,0.0,0.0643,0.5,False,False
964.2596,azure_fn_0,0.0,0.064,0.5,False,False
967.9387,azure_fn_0,0.0,0.0644,0.5,False,False
972.8542,azure_fn_0,0.0,0.064,0.5,False,False
973.7365,azure_fn_0,0.0,0.0641,0.5,False,False
974.2803,azure_fn_0,0.0,0.0642,0.5,False,False
997.8662,azure_fn_0,0.0,0.0642,0.5,False,False
1000.1387,azure_fn_0,0.0,0.0643,0.5,False,False
1011.5781,azure_fn_0,0.0,0.064,0.5,False,False
1014.3252,azure_fn_0,0.0,0.0641,0.5,False,False
1025.8158,azure_fn_0,0.0,0.064,0.5,False,False
1031.4246,azure_fn_0,0.0,0.0642,0.5,False,False
1045.4147,azure_fn_0,0.0,0.0641,0.5,False,False
1045.8631,azure_fn_0,0.0,0.0642,0.5,False,False
1048.0215,azure_fn_0,0.0,0.0643,0.5,False,False
1048.3603,azure_fn_0,0.0,0.0641,0.5,False,False
1054.2626,azure_fn_0,0.0,0.0643,0.5,False,False
1067.0772,azure_fn_0,0.0,0.0641,0.5,False,False
1068.4498,azure_fn_0,0.0,0.0642,0.5,False,False
1076.1309,azure_fn_0,0.0,0.0641,0.5,False,False
1085.9051,azure_fn_0,0.0,0.0641,0.5,False,False
1091.4125,azure_fn_0,0.0,0.0641,0.5,False,False
1094.9194,azure_fn_0,0.0,0.064,0.5,False,False
1100.3582,azure_fn_0,0.0,0.064,0.5,False,False
1104.1573,azure_fn_0,0.0,0.0641,0.5,False,False
1106.9168,azure_fn_0,0.0,0.0641,0.5,False,False
1120.4019,azure_fn_0,0.0,0.0641,0.5,False,False
1123.7446,azure_fn_0,0.0,0.0642,0.5,False,False
1131.7004,azure_fn_0,0.0,0.0641,0.5,False,False
1139.0499,azure_fn_0,0.0,0.0641,0.5,False,False
1143.0353,azure_fn_0,0.0,0.0641,0.5,False,False
1154.9884,azure_fn_0,0.0,0.0641,0.5,False,False
1156.7127,azure_fn_0,0.0,0.0642,0.5,False,False
1165.3129,azure_fn_0,0.0,0.0642,0.5,False,False
1166.5878,azure_fn_0,0.0,0.0642,0.5,False,False
1173.0195,azure_fn_0,0.0,0.0642,0.5,False,False
1190.1617,azure_fn_0,0.0,0.0641,0.5,False,False
1191.6809,azure_fn_0,0.0,0.0643,0.5,False,False
1195.3959,azure_fn_0,0.0,0.0642,0.5,False,False
1199.9569,azure_fn_0,0.0,0.0642,0.5,False,False
1203.5181,azure_fn_0,0.0,0.0642,0.5,False,False
1209.9787,azure_fn_0,0.0,0.0642,0.5,False,False
1212.8248,azure_fn_0,0.0,0.0641,0.5,False,False
1222.7384,azure_fn_0,0.0,0.0641,0.5,False,False
1224.0624,azure_fn_0,0.0,0.0642,0.5,False,False
1229.1385,azure_fn_0,0.0,0.0642,0.5,False,False
1250.9217,azure_fn_0,0.0,0.0642,0.5,False,False
1255.582,azure_fn_0,0.0,0.0644,0.5,False,False
1258.1398,azure_fn_0,0.0,0.0642,0.5,False,False
1259.1185,azure_fn_0,0.0,0.0642,0.5,False,False
1269.2878,azure_fn_0,0.0,0.0643,0.5,False,False
1275.9122,azure_fn_0,0.0,0.0642,0.5,False,False
1277.8025,azure_fn_0,0.0,0.0642,0.5,False,False
1285.3804,azure_fn_0,0.0,0.0642,0.5,False,False
1287.3005,azure_fn_0,0.0,0.0642,0.5,False,False
1293.3461,azure_fn_0,0.0,0.0642,0.5,False,False
1303.1045,azure_fn_0,0.0,0.0642,0.5,False,False
1307.0442,azure_fn_0,0.0,0.0642,0.5,False,False
1317.4391,azure_fn_0,0.0,0.0642,0.5,False,False
1319.7254,azure_fn_0,0.0,0.0643,0.5,False,False
1323.4299,azure_fn_0,0.0,0.0642,0.5,False,False
1329.446,azure_fn_0,0.0,0.0642,0.5,False,False
1350.171,azure_fn_0,0.0,0.0642,0.5,False,False
1352.5317,azure_fn_0,0.0,0.0644,0.5,False,False
1354.7508,azure_fn_0,0.0,0.0642,0.5,False,False
1355.0507,azure_fn_0,0.0,0.0642,0.5,False,False
1364.8785,azure_fn_0,0.0,0.0644,0.5,False,False
1371.1632,azure_fn_0,0.0,0.0642,0.5,False,False
1377.6467,azure_fn_0,0.0,0.0642,0.5,False,False
1378.1226,azure_fn_0,0.0,0.0642,0.5,False,False
1384.8067,azure_fn_0,0.0,0.0644,0.5,False,False
1387.1932,azure_fn_0,0.0,0.0642,0.5,False,False
1391.1495,azure_fn_0,0.0,0.0642,0.5,False,False
1394.1122,azure_fn_0,0.0,0.0642,0.5,False,False
1394.7729,azure_fn_0,0.0,0.0642,0.5,False,False
1415.6711,azure_fn_0,0.0,0.0643,0.5,False,False
1415.7021,azure_fn_0,0.0,0.0644,0.5,False,False
1417.1629,azure_fn_0,0.0,0.0645,0.5,False,False
1420.5128,azure_fn_0,0.0,0.0642,0.5,False,False
1433.4172,azure_fn_0,0.0,0.0642,0.5,False,False
1452.2556,azure_fn_0,0.0,0.0643,0.5,False,False
1454.3212,azure_fn_0,0.0,0.0644,0.5,False,False
1457.9998,azure_fn_0,0.0,0.0642,0.5,False,False
1463.7472,azure_fn_0,0.0,0.0642,0.5,False,False
1465.1535,azure_fn_0,0.0,0.0643,0.5,False,False
1471.367,azure_fn_0,0.0,0.0643,0.5,False,False
1475.0203,azure_fn_0,0.0,0.0642,0.5,False,False
1480.3014,azure_fn_0,0.0,0.0642,0.5,False,False
1482.9715,azure_fn_0,0.0,0.0642,0.5,False,False
1496.0824,azure_fn_0,0.0,0.0643,0.5,False,False
1504.3526,azure_fn_0,0.0,0.0644,0.5,False,False
1504.3956,azure_fn_0,0.0,0.0643,0.5,False,False
1512.7893,azure_fn_0,0.0,0.0646,0.5,False,False
1515.912,azure_fn_0,0.0,0.0643,0.5,False,False
1518.9706,azure_fn_0,0.0,0.0643,0.5,False,False
1527.4971,azure_fn_0,0.0,0.0643,0.5,False,False
1545.1119,azure_fn_0,0.0,0.0643,0.5,False,False
1555.9956,azure_fn_0,0.0,0.0645,0.5,False,False
1559.7658,azure_fn_0,0.0,0.0643,0.5,False,False
1559.9073,azure_fn_0,0.0,0.0643,0.5,False,False
1560.4694,azure_fn_0,0.0,0.0646,0.5,False,False
1569.4648,azure_fn_0,0.0,0.0644,0.5,False,False
1582.1716,azure_fn_0,0.0,0.0643,0.5,False,False
1596.7007,azure_fn_0,0.0,0.0644,0.5,False,False
1599.2386,azure_fn_0,0.0,0.0644,0.5,False,False
1602.2124,azure_fn_0,0.0,0.0643,0.5,False,False
1610.0247,azure_fn_0,0.0,0.0643,0.5,False,False
1612.7562,azure_fn_0,0.0,0.0643,0.5,False,False
1612.8519,azure_fn_0,0.0,0.0643,0.5,False,False
1619.234,azure_fn_0,0.0,0.0647,0.5,False,False
1626.4222,azure_fn_0,0.0,0.0643,0.5,False,False
1626.9257,azure_fn_0,0.0,0.0643,0.5,False,False
1628.0575,azure_fn_0,0.0,0.0645,0.5,False,False
1636.3409,azure_fn_0,0.0,0.0644,0.5,False,False
1637.9627,azure_fn_0,0.0,0.0643,0.5,False,False
1653.1934,azure_fn_0,0.0,0.0644,0.5,False,False
1656.2898,azure_fn_0,0.0,0.0644,0.5,False,False
1659.8033,azure_fn_0,0.0,0.0643,0.5,False,False
1669.0262,azure_fn_0,0.0,0.0643,0.5,False,False
1676.3358,azure_fn_0,0.0,0.0644,0.5,False,False
1685.5379,azure_fn_0,0.0,0.0644,0.5,False,False
1692.2158,azure_fn_0,0.0,0.0644,0.5,False,False
1695.839,azure_fn_0,0.0,0.0644,0.5,False,False
1696.6008,azure_fn_0,0.0,0.0643,0.5,False,False
1705.4145,azure_fn_0,0.0,0.0645,0.5,False,False
1709.3119,azure_fn_0,0.0,0.0644,0.5,False,False
1718.0543,azure_fn_0,0.0,0.0643,0.5,False,False
1723.0567,azure_fn_0,0.0,0.0643,0.5,False,False
1730.7662,azure_fn_0,0.0,0.0643,0.5,False,False
1734.3202,azure_fn_0,0.0,0.0644,0.5,False,False
1740.2127,azure_fn_0,0.0,0.0644,0.5,False,False
1740.5802,azure_fn_0,0.0,0.0644,0.5,False,False
1744.5146,azure_fn_0,0.0,0.0646,0.5,False,False
1755.7173,azure_fn_0,0.0,0.0643,0.5,False,False
1765.6612,azure_fn_0,0.0,0.0644,0.5,False,False
1773.1008,azure_fn_0,0.0,0.0644,0.5,False,False
1778.2268,azure_fn_0,0.0,0.0643,0.5,False,False
